First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
3.547619,3.022727,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,21.0,8.0,1.0
2.681818,2.340909,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,68.91,34.91,10.0,1.0
3.25,2.673077,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,71.0,36.0,4.0,1.0
3.645833,2.717391,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,23.0,7.0,1.0
1.62,1.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,75.0,19.0,7.0,1.0
3.895833,2.86,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,84.12,41.15,9.0,1.0
1.125,2.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,70.53,36.0,8.0,1.0
4.019231,4.23913,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,103.0,35.72,9.0,1.0
2.96,3.26,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,83.0,47.0,9.0,1.0
2.547619,0.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,75.0,35.0,9.0,1.0
3.1875,3.634615,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.9,41.17,10.0,1.0
3.909091,3.604167,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,84.0,38.0,9.0,1.0
1.782609,2.138889,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,72.26,13.0,4.0,1.0
1.388889,1.111111,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,4.0,62.96,39.0,10.0,1.0
3.804348,3.645833,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,88.05,44.54,10.0,1.0
3.583333,2.526316,3.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,8.0,81.2,49.0,10.0,1.0
1.119048,0.785714,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,63.0,35.0,7.0,1.0
2.173913,2.157895,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,56.84,36.0,8.0,1.0
2.333333,1.972222,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,75.31,31.21,4.0,1.0
2.142857,1.947368,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,71.41,33.0,10.0,1.0
2.642857,2.181818,3.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,44.0,24.64,4.0,1.0
2.92,3.240741,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,81.95,35.5,3.0,1.0
2.409091,3.365385,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,77.84,39.32,9.0,1.0
3.309524,2.847826,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,71.0,29.0,7.0,1.0
4.5,4.384615,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,96.77,46.0,4.0,1.0
2.583333,2.865385,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,74.9,38.69,8.0,1.0
2.947368,3.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,81.36,27.0,9.0,1.0
2.9,2.4,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,71.0,29.0,7.0,1.0
2.975,2.75,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,79.0,29.0,9.0,1.0
3.652174,3.62,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,68.0,29.0,7.0,1.0
2.0,1.863636,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,66.91,14.0,3.0,1.0
2.0,1.909091,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,38.0,9.0,1.0
2.55,3.294118,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,79.0,21.0,10.0,1.0
2.083333,2.019231,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,71.18,32.29,8.0,1.0
3.977273,4.043478,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,92.0,43.0,9.0,1.0
1.269231,0.266667,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,62.0,16.0,8.0,1.0
4.173913,4.02,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,5.0,97.65,39.35,9.0,1.0
1.863636,2.428571,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,64.0,11.0,3.0,1.0
3.380952,2.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,97.0,19.0,10.0,1.0
3.543478,3.692308,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,85.4475,42.54,8.0,1.0
4.363636,3.736842,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,96.0,28.0,9.0,1.0
2.978261,2.769231,1.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,80.39,28.0,8.0,1.0
4.214286,3.772727,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,92.0,43.0,9.0,1.0
4.2,3.631579,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,90.0,35.0,9.0,1.0
3.565217,3.403846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,85.5,42.16,7.0,1.0
3.94,4.022727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,87.28,25.0,9.0,1.0
4.282609,4.027778,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,90.25,45.0,10.0,1.0
4.369565,4.461538,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,96.0,34.37,9.0,1.0
1.647059,1.869565,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,73.96,34.0,8.0,1.0
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,67.0,34.0,7.0,1.0
4.261905,3.704545,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,90.63,49.0,8.0,1.0
2.7,1.944444,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,90.0,37.0,9.0,1.0
3.526316,3.1,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,79.0,28.99,9.0,1.0
1.82,2.777778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,26.95,9.0,1.0
1.676471,2.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,28.87,9.0,1.0
2.1,1.75,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,21.0,7.0,1.0
3.673077,3.782609,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,89.04,45.51,10.0,1.0
1.933333,2.770833,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,64.57,34.0,8.0,1.0
2.173913,3.02381,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,65.21,40.82,10.0,1.0
2.526316,2.368421,3.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,75.0,25.0,7.0,1.0
1.55,2.184211,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,28.0,7.0,1.0
4.136364,3.804348,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,75.0,48.0,9.0,1.0
4.38,4.26087,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,89.44,48.04,8.0,1.0
3.4,3.386364,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,83.52,41.43,8.0,1.0
4.25,4.090909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,91.0,30.0,9.0,1.0
1.725,1.75,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,71.76,25.33,4.0,1.0
2.1,1.428571,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,69.0,27.0,7.0,1.0
1.884615,0.882353,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,73.16,28.0,8.0,1.0
3.704545,3.263158,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,84.08,32.0,10.0,1.0
3.586957,3.38,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.53,42.37,10.0,1.0
2.190476,2.62,1.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,7.0,64.66,40.0,10.0,1.0
1.972222,2.1875,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,7.0,71.0,25.65,4.0,1.0
3.833333,3.980769,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,94.19,46.35,10.0,1.0
3.869565,3.909091,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,88.32,26.0,9.0,1.0
2.75,3.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,21.0,7.0,1.0
4.369565,4.5,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,88.0,34.0,9.0,1.0
4.25,4.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,100.75,41.53,8.0,1.0
2.714286,3.027778,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,4.0,77.0,25.0,9.0,1.0
2.5,2.4,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,72.0,36.0,4.0,1.0
2.6,2.619048,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,74.0,33.97,10.0,1.0
2.725,2.659091,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.73,31.49,4.0,1.0
3.347826,3.18,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,78.81,40.33,8.0,1.0
3.21875,2.058824,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,59.0,21.0,9.0,1.0
2.1875,1.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,22.0,9.0,1.0
3.613636,3.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,91.0,48.0,9.0,1.0
1.275,0.42,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,63.82,20.9,7.0,1.0
3.333333,3.673077,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,78.74,37.91,7.0,1.0
1.833333,3.3125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,89.0,22.0,9.0,1.0
3.05,2.547619,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,79.2,33.32,9.0,1.0
2.605263,1.222222,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.0,30.0,9.0,1.0
3.92,3.942308,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,95.84,45.18,10.0,1.0
2.305556,1.5,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,75.0,25.23,8.0,1.0
2.921053,2.588235,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,56.0,28.0,7.0,1.0
3.065217,3.066667,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0,1.0
2.21875,2.775,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,61.0,19.0,9.0,1.0
4.130435,3.88,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,96.93,45.84,10.0,1.0
3.75,2.910714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,85.79,43.46,8.0,1.0
1.394737,0.631579,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,72.0,24.0,4.0,1.0
3.452381,3.636364,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,5.0,80.9,39.0,4.0,1.0
2.325,2.575,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,75.76,27.92,8.0,1.0
4.2,4.375,1.0,8.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,85.21,50.0,8.0,1.0
3.22,1.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,77.0,35.0,7.0,1.0
3.26087,3.096154,3.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,7.0,79.93,36.66,8.0,1.0
2.391304,2.763158,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,72.05,13.0,8.0,1.0
4.0,4.333333,1.0,8.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,74.0,16.0,9.0,1.0
2.891304,2.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,78.44,36.32,9.0,1.0
3.25,2.413043,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,32.49,7.0,1.0
3.738095,1.9513465199999995,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,58.0,21.0,7.0,1.0
3.675,3.5,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,96.0,31.7,9.0,1.0
1.869565,2.375,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,73.0,23.0,7.0,1.0
3.357143,3.347826,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,80.98,30.0,9.0,1.0
3.695652,3.952381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,90.64,42.0,8.0,1.0
4.36,4.074074,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,99.9,41.92,10.0,1.0
2.020833,2.45,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,18.0,9.0,1.0
2.133333,3.205882,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,81.0,27.0,9.0,1.0
1.8812344800000007,1.5104455500000011,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,23.0,8.0,0.0
3.166667,2.777778,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,85.49,45.0,8.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
2.833333,3.318182,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,81.17,24.78,8.0,0.0
1.153267209999999,0.7736294433333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,67.69,20.0,7.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,2.0,0.0,4.0,79.09,26.45,7.0,0.0
3.82,3.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,69.0,30.0,9.0,0.0
2.368421,1.1909278900000002,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,74.0,25.0,7.0,0.0
3.5,1.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,81.0,44.0,9.0,0.0
0.5,1.375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,31.0,7.0,0.0
1.4375,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,71.0,27.0,9.0,0.0
2.368421,1.1909278900000002,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,74.0,25.0,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,32.0,9.0,0.0
1.4097968600000002,0.9671482699999998,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,60.0,32.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,83.17,39.74,8.0,0.0
1.173913,1.6516440699999995,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,15.0,7.0,0.0
2.15,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,74.15,27.38,7.0,0.0
0.0,0.3731136500000002,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,27.0,9.0,0.0
0.705882,0.4099295300000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,62.0,24.0,8.0,0.0
1.951104211785716,1.7671407459999975,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,93.0,30.0,9.0,0.0
0.652174,1.6035564216666662,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,31.0,7.0,0.0
3.0625,0.7535442008333334,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,80.0,34.0,9.0,0.0
3.86,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,47.0,10.0,0.0
0.7543426000000002,0.4850234100000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,65.0,17.0,9.0,0.0
2.547619,2.891304,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,27.0,9.0,0.0
2.46875,1.4314949900000007,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,70.0,28.18,7.0,0.0
2.25,2.3144432199999994,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,75.0,34.0,9.0,0.0
1.125,1.0625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,65.0,14.0,7.0,0.0
1.153267209999999,0.7736294433333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,67.69,20.0,7.0,0.0
3.380952,2.333333,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,92.0,40.0,9.0,0.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0,0.0
0.18,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,54.0,17.0,7.0,0.0
2.657895,0.3,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,88.0,25.0,7.0,0.0
3.204545,2.3922200160000013,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,28.0,10.0,0.0
0.0,1.1877677499999997,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,67.0,31.0,9.0,0.0
3.82,3.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,69.0,30.0,9.0,0.0
2.522727,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,72.0,39.0,9.0,0.0
2.368421,1.1909278900000002,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,74.0,25.0,7.0,0.0
0.0,2.636364,3.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,4.0,80.51,48.0,9.0,0.0
2.0,1.388889,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,22.0,7.0,0.0
4.09375,1.022727,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,77.0,44.0,9.0,0.0
3.4,1.0689924500000003,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,33.0,9.0,0.0
1.956522,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,68.0,34.0,9.0,0.0
2.15,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,74.15,27.38,7.0,0.0
2.210526,1.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,68.0,20.0,7.0,0.0
2.588235,1.225,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,31.0,7.0,0.0
1.525,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,16.0,9.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,75.21,27.66,7.0,0.0
0.0,1.5214082999999994,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,80.68,39.0,4.0,0.0
2.46875,1.4314949900000007,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,70.0,28.18,7.0,0.0
2.1,0.7060858800000003,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,66.0,25.0,9.0,0.0
2.52381,1.0843146276666666,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,35.0,9.0,0.0
3.82,3.6,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,69.0,30.0,9.0,0.0
4.083333,4.277778,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,96.11,47.23,9.0,0.0
0.5,1.375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,31.0,7.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
3.0,1.763717983333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,83.0,26.0,9.0,0.0
4.23913,3.305961268500001,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,83.0,45.0,10.0,0.0
0.375,0.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,63.0,22.0,9.0,0.0
0.375,0.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,77.57111111111111,37.0,8.0,0.0
0.25,0.80609442,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,67.0,22.0,7.0,0.0
3.022727,1.3679299899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,16.0,9.0,0.0
4.18,4.152174,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,93.93,43.27,10.0,0.0
0.386364,1.559015259999998,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,75.0,19.0,9.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,74.69,25.8,7.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,74.69,25.8,7.0,0.0
0.32,0.023575030000000004,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,53.0,15.0,9.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
0.0,1.188776286666667,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,77.0,18.0,9.0,0.0
3.225,1.90625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,75.0,32.0,9.0,0.0
4.083333,4.277778,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,96.11,47.23,9.0,0.0
0.0,0.7528729900000001,1.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,67.0,6.0,7.0,0.0
0.18,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,54.0,17.0,7.0,0.0
3.86,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,47.0,10.0,0.0
2.521739,2.7,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.25,37.09,10.0,0.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0,0.0
3.166667,2.777778,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,85.49,45.0,8.0,0.0
1.4375,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,71.0,27.0,9.0,0.0
0.2,0.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,17.0,23.0,9.0,0.0
0.0,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,81.81,28.56,9.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,75.21,27.66,7.0,0.0
0.333333,0.9773379099999998,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,27.0,9.0,0.0
2.083333,1.763158,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,75.71,17.78,3.0,0.0
3.380952,2.333333,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,92.0,40.0,9.0,0.0
0.157895,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,77.0,19.0,7.0,0.0
3.568182,3.763158,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,94.0,38.0,10.0,0.0
0.47619,1.9401171199999996,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,81.0,31.0,9.0,0.0
2.925,2.222222,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,74.0,26.0,9.0,0.0
2.125,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,80.0,36.0,9.0,0.0
1.4670317370000006,2.4029521899999993,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,81.11,25.0,9.0,0.0
0.0,2.0424994699999983,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,80.93,42.0,1.0,0.0
3.4,3.4,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,91.0,33.0,10.0,0.0
2.071429,1.7900174699999993,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,74.0,21.0,8.0,0.0
2.275,0.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,22.0,7.0,0.0
1.176471,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,72.02,24.97,7.0,0.0
2.886364,1.0397379551666666,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,82.0,34.0,9.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
2.454545,1.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,35.0,4.0,0.0
2.117647,1.9,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,76.53,28.0,7.0,0.0
2.1,0.596154,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,22.0,9.0,0.0
1.315789,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,64.0,28.0,9.0,0.0
3.568182,3.763158,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,94.0,38.0,10.0,0.0
0.0,0.4806132600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,66.0,22.0,9.0,0.0
0.25,0.80609442,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,67.0,22.0,7.0,0.0
2.66,0.8,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,26.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
4.18,4.152174,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,93.93,43.27,10.0,0.0
3.86,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,47.0,10.0,0.0
